client_id,treatment,offer_id,treatment_date,offer_type,offer_category,cost,offer_AOV,channel,conversion,revenue_14d,recency_days,frequency_90d,monetary_90d,avg_order_value_lifetime,total_orders_lifetime,days_since_last_promo,discounts_used_90d,avg_discount_percent_90d,favorite_category,visited_category_14d,category_affinity_top1,is_mobile_user,city_tier,email_open_rate_30d,push_enabled,age,gender,price_segment,other
16319,1,2,2024-02-17,free_delivery,category_5,20.54,134.8,web,1,155.79,217,0,0.0,134.8,13,40,0,15.4,category_5,category_6,0.9,1,3,0.11,1,42,F,budget,
15757,1,2,2024-03-26,free_delivery,category_0,0.89,15.88,app,1,19.31,65,29,453.06,15.88,55,10,2,8.7,category_0,category_7,0.73,1,3,0.14,1,34,F,budget,
15757,0,2,2024-05-28,free_delivery,category_0,1.67,15.88,email,0,0.0,65,29,453.06,15.88,41,40,1,13.5,category_0,category_0,0.42,0,3,0.73,1,53,M,budget,
17174,1,0,2024-04-25,discount_10,category_4,3.34,14.98,email,0,0.0,217,0,0.0,14.98,19,10,0,10.9,category_4,category_4,0.84,0,3,0.69,0,23,F,budget,
17174,1,2,2024-02-19,free_delivery,category_4,1.5,14.98,app,1,17.09,217,0,0.0,14.98,23,45,0,24.9,category_4,category_4,0.75,0,3,0.7,0,58,F,budget,
17174,1,2,2024-05-30,free_delivery,category_4,0.95,14.98,email,0,0.0,217,0,0.0,14.98,9,46,0,14.8,category_4,category_4,0.81,0,3,0.85,1,57,M,budget,
13365,1,2,2024-05-20,free_delivery,category_4,3.55,17.39,email,0,0.0,33,89,1524.77,17.39,95,48,0,13.4,category_4,category_4,0.49,0,3,0.2,0,41,F,budget,
13365,1,1,2024-03-09,discount_20,category_4,3.12,17.39,app,0,0.0,33,89,1524.77,17.39,105,0,0,8.4,category_4,category_4,0.88,1,3,0.26,1,58,M,budget,
13365,1,2,2024-01-04,free_delivery,category_4,4.18,17.39,app,0,0.0,33,89,1524.77,17.39,110,34,0,9.8,category_4,category_4,0.83,1,3,0.96,1,47,M,budget,
13365,1,0,2024-03-18,discount_10,category_4,4.23,17.39,web,1,21.81,33,89,1524.77,17.39,99,54,9,19.2,category_4,category_1,0.93,1,3,0.11,1,26,F,budget,
18227,1,1,2024-01-09,discount_20,category_0,5.44,18.75,web,0,0.0,217,0,0.0,18.75,22,34,0,15.7,category_0,category_4,0.62,1,3,0.28,0,57,M,budget,
18227,1,2,2024-04-30,free_delivery,category_0,1.2,18.75,app,0,0.0,217,0,0.0,18.75,21,2,0,12.2,category_0,category_0,0.69,0,3,0.96,1,59,F,budget,
18227,1,2,2024-04-24,free_delivery,category_0,1.12,18.75,web,0,0.0,217,0,0.0,18.75,39,3,0,10.9,category_0,category_2,0.79,0,3,0.55,1,58,M,budget,
18227,1,0,2024-06-11,discount_10,category_0,5.56,18.75,app,0,0.0,217,0,0.0,18.75,17,23,0,9.0,category_0,category_0,0.46,1,3,0.93,1,43,M,budget,
14145,1,1,2024-04-10,discount_20,category_8,71.85,340.2,web,1,344.47,46,3,891.0,340.2,28,29,3,5.7,category_8,category_4,0.52,1,3,0.81,1,58,F,budget,
14145,1,0,2024-05-28,discount_10,category_8,77.85,340.2,email,1,376.42,46,3,891.0,340.2,32,31,1,24.5,category_8,category_1,0.56,0,3,0.95,0,54,M,budget,
14145,0,0,2024-05-25,discount_10,category_8,25.22,340.2,web,0,0.0,46,3,891.0,340.2,15,48,3,20.1,category_8,category_8,0.92,1,3,0.74,1,59,M,budget,
14145,0,1,2024-04-06,discount_20,category_8,22.95,340.2,web,0,0.0,46,3,891.0,340.2,6,19,3,23.6,category_8,category_8,0.4,0,3,0.26,0,65,F,budget,
14145,1,1,2024-03-21,discount_20,category_8,30.64,340.2,email,1,313.57,46,3,891.0,340.2,29,35,0,13.3,category_8,category_8,0.95,0,3,0.76,1,50,M,budget,
18235,0,1,2024-02-12,discount_20,category_8,2.71,17.27,web,0,0.0,71,75,1366.02,17.27,114,12,3,22.4,category_8,category_8,0.62,1,3,0.39,1,34,F,budget,
18235,1,0,2024-04-04,discount_10,category_8,1.34,17.27,web,0,0.0,71,75,1366.02,17.27,84,55,3,10.1,category_8,category_8,0.76,0,3,0.16,1,45,F,budget,
18235,1,1,2024-01-06,discount_20,category_8,2.79,17.27,app,1,12.2,71,75,1366.02,17.27,102,38,2,15.2,category_8,category_8,0.63,0,3,0.25,0,49,F,budget,
18235,0,2,2024-03-07,free_delivery,category_8,3.29,17.27,email,0,0.0,71,75,1366.02,17.27,95,3,7,9.0,category_8,category_8,0.83,0,3,0.29,1,56,M,budget,
13741,1,0,2024-05-19,discount_10,category_0,0.98,19.66,email,0,0.0,71,14,305.3,19.66,24,27,6,20.4,category_0,category_0,0.92,0,3,0.1,0,27,F,budget,
13741,1,2,2024-04-09,free_delivery,category_0,1.54,19.66,web,0,0.0,71,14,305.3,19.66,33,39,9,15.0,category_0,category_0,0.65,1,3,0.4,1,47,F,budget,
13741,0,0,2024-01-12,discount_10,category_0,2.83,19.66,web,0,0.0,71,14,305.3,19.66,49,42,9,15.7,category_0,category_0,0.5,0,3,0.94,0,35,M,budget,
12394,1,2,2024-03-06,free_delivery,category_4,2.98,47.13,app,0,0.0,63,6,891.4,47.13,24,50,2,22.2,category_4,category_4,0.52,0,3,0.19,1,62,M,budget,
12394,1,0,2024-01-02,discount_10,category_4,3.93,47.13,app,0,0.0,63,6,891.4,47.13,15,57,3,19.8,category_4,category_1,0.55,1,3,0.98,1,37,F,budget,
12394,0,0,2024-05-22,discount_10,category_4,5.09,47.13,email,0,0.0,63,6,891.4,47.13,20,6,6,24.3,category_4,category_2,0.52,0,3,0.49,1,21,F,budget,
16832,1,0,2024-05-30,discount_10,category_7,2.61,16.6,email,0,0.0,183,0,0.0,16.6,17,8,0,13.1,category_7,category_7,0.41,0,3,0.76,1,29,F,budget,
16832,0,1,2024-06-05,discount_20,category_7,3.8,16.6,web,0,0.0,183,0,0.0,16.6,6,21,0,14.2,category_7,category_7,0.87,1,3,0.11,1,66,M,budget,
16832,1,1,2024-03-21,discount_20,category_7,1.38,16.6,app,0,0.0,183,0,0.0,16.6,29,3,0,17.3,category_7,category_1,0.77,0,3,0.86,1,46,M,budget,
16832,1,1,2024-05-14,discount_20,category_7,3.89,16.6,app,0,0.0,183,0,0.0,16.6,13,35,0,14.1,category_7,category_7,0.68,0,3,0.58,1,40,M,budget,
15258,1,1,2024-06-04,discount_20,category_2,4.83,18.33,web,1,21.15,168,0,0.0,18.33,36,32,0,13.4,category_2,category_2,0.48,1,3,0.13,1,50,F,budget,
15258,1,2,2024-05-21,free_delivery,category_2,3.9,18.33,web,0,0.0,168,0,0.0,18.33,29,5,0,11.8,category_2,category_1,0.42,1,3,0.5,1,33,M,budget,
15258,1,2,2024-06-20,free_delivery,category_2,1.12,18.33,email,1,22.4,168,0,0.0,18.33,26,2,0,21.6,category_2,category_2,0.61,0,3,0.68,1,44,M,budget,
15258,1,1,2024-06-06,discount_20,category_2,2.94,18.33,email,0,0.0,168,0,0.0,18.33,36,34,0,15.7,category_2,category_2,0.4,0,3,0.41,0,63,F,budget,
15552,1,1,2024-06-08,discount_20,category_0,1.14,5.3,app,0,0.0,216,0,0.0,5.3,16,32,0,17.1,category_0,category_0,0.43,1,3,0.32,1,63,M,budget,
15552,1,1,2024-03-10,discount_20,category_0,1.56,5.3,email,0,0.0,216,0,0.0,5.3,29,6,0,9.1,category_0,category_0,0.44,0,3,0.3,1,37,M,budget,
15552,0,2,2024-04-24,free_delivery,category_0,1.53,5.3,email,0,0.0,216,0,0.0,5.3,17,40,0,10.0,category_0,category_0,0.85,0,3,0.53,1,31,F,budget,
15552,1,2,2024-03-28,free_delivery,category_0,0.79,5.3,email,0,0.0,216,0,0.0,5.3,2,34,0,11.8,category_0,category_5,0.8,0,3,0.44,1,56,M,budget,
15552,1,2,2024-01-06,free_delivery,category_0,1.08,5.3,email,0,0.0,216,0,0.0,5.3,27,54,0,14.3,category_0,category_5,0.57,0,3,0.74,1,50,M,budget,
18170,1,0,2024-01-27,discount_10,category_0,7.04,25.8,email,1,20.75,32,27,676.1000000000001,25.8,63,56,8,5.9,category_0,category_0,0.57,0,3,0.95,1,59,F,budget,
18170,1,0,2024-03-22,discount_10,category_0,6.65,25.8,app,0,0.0,32,27,676.1000000000001,25.8,56,46,1,22.8,category_0,category_0,0.59,1,3,0.18,1,33,F,budget,
18170,1,0,2024-03-28,discount_10,category_0,4.38,25.8,web,0,0.0,32,27,676.1000000000001,25.8,47,2,2,23.1,category_0,category_4,0.71,0,3,0.51,1,38,M,budget,
18170,1,2,2024-04-29,free_delivery,category_0,2.97,25.8,web,0,0.0,32,27,676.1000000000001,25.8,46,56,0,18.2,category_0,category_0,0.87,1,3,0.49,1,45,F,budget,
13723,1,2,2024-01-24,free_delivery,category_0,2.81,33.31,email,1,23.89,216,0,0.0,33.31,21,42,0,11.3,category_0,category_0,0.66,0,3,0.4,1,35,M,budget,
13723,1,1,2024-04-11,discount_20,category_0,5.73,33.31,email,0,0.0,216,0,0.0,33.31,35,17,0,12.7,category_0,category_4,0.48,0,3,0.75,1,39,F,budget,
14005,1,1,2024-02-03,discount_20,category_8,7.9,34.22,app,1,27.33,9,46,2178.16,34.22,81,2,8,19.7,category_8,category_8,0.49,1,3,0.46,1,61,M,budget,
14005,0,0,2024-06-16,discount_10,category_8,10.01,34.22,app,0,0.0,9,46,2178.16,34.22,66,58,2,10.7,category_8,category_8,0.43,0,3,0.09,0,56,F,budget,
14005,0,1,2024-02-16,discount_20,category_8,9.08,34.22,email,0,0.0,9,46,2178.16,34.22,69,51,7,17.2,category_8,category_8,0.81,0,3,0.5,0,38,F,budget,
15561,1,2,2024-01-24,free_delivery,category_4,3.0,29.65,app,0,0.0,11,11,350.92,29.65,31,38,0,23.1,category_4,category_0,0.62,1,3,0.75,1,46,M,budget,
15561,0,1,2024-03-05,discount_20,category_4,6.82,29.65,email,0,0.0,11,11,350.92,29.65,17,26,5,13.2,category_4,category_4,0.9,0,3,0.96,1,41,F,budget,
15561,1,0,2024-01-18,discount_10,category_4,3.63,29.65,app,0,0.0,11,11,350.92,29.65,18,8,5,16.7,category_4,category_4,0.57,0,3,0.11,1,48,M,budget,
15561,0,1,2024-02-13,discount_20,category_4,6.55,29.65,web,0,0.0,11,11,350.92,29.65,32,16,4,23.6,category_4,category_4,0.84,1,3,0.63,0,45,F,budget,
16121,1,2,2024-03-16,free_delivery,category_2,0.89,4.09,app,1,5.06,56,138,579.22,4.09,159,59,3,11.8,category_2,category_2,0.67,0,3,0.35,1,27,F,budget,
16121,0,0,2024-02-26,discount_10,category_2,0.48,4.09,web,0,0.0,56,138,579.22,4.09,167,40,2,20.2,category_2,category_2,0.87,1,3,0.23,0,59,F,budget,
16121,1,2,2024-04-16,free_delivery,category_2,0.44,4.09,email,0,0.0,56,138,579.22,4.09,171,41,3,20.1,category_2,category_2,0.71,0,3,0.6,0,58,F,budget,
16121,1,2,2024-06-04,free_delivery,category_2,0.31,4.09,email,0,0.0,56,138,579.22,4.09,166,44,6,23.6,category_2,category_2,0.51,0,3,0.39,0,55,F,budget,
18142,1,0,2024-05-03,discount_10,category_4,4.26,67.97,email,1,59.63,156,0,0.0,67.97,9,4,0,22.2,category_4,category_4,0.84,0,3,0.07,0,62,F,budget,
18142,1,0,2024-05-30,discount_10,category_4,17.99,67.97,app,1,57.11,156,0,0.0,67.97,4,45,0,20.0,category_4,category_4,0.4,0,3,0.9,1,18,M,budget,
18142,1,1,2024-06-10,discount_20,category_4,4.25,67.97,email,0,0.0,156,0,0.0,67.97,38,3,0,17.7,category_4,category_6,0.68,0,3,0.43,1,34,M,budget,
13642,1,1,2024-05-18,discount_20,category_0,0.39,5.38,email,0,0.0,215,0,0.0,5.38,33,13,0,9.8,category_0,category_0,0.51,0,3,0.96,0,67,M,budget,
13642,1,0,2024-06-11,discount_10,category_0,0.59,5.38,app,0,0.0,215,0,0.0,5.38,37,28,0,18.4,category_0,category_7,0.59,1,3,0.22,1,47,F,budget,
13642,1,0,2024-04-25,discount_10,category_0,1.46,5.38,app,0,0.0,215,0,0.0,5.38,9,10,0,10.5,category_0,category_0,0.63,0,3,0.06,1,52,F,budget,
13642,1,0,2024-04-02,discount_10,category_0,0.72,5.38,web,1,3.81,215,0,0.0,5.38,8,59,0,13.8,category_0,category_3,0.71,1,3,0.03,0,60,M,budget,
15117,1,1,2024-02-11,discount_20,category_4,1.92,19.64,web,1,17.25,14,44,876.0500000000001,19.64,75,21,9,19.2,category_4,category_4,0.6,0,3,0.62,1,34,M,budget,
15117,1,1,2024-01-28,discount_20,category_4,4.5,19.64,web,0,0.0,14,44,876.0500000000001,19.64,48,41,6,18.5,category_4,category_4,0.75,1,3,0.84,1,64,M,budget,
15117,1,0,2024-05-02,discount_10,category_4,2.55,19.64,app,1,22.18,14,44,876.0500000000001,19.64,78,4,7,13.0,category_4,category_4,0.5,1,3,0.64,1,55,M,budget,
15117,1,2,2024-01-24,free_delivery,category_4,2.62,19.64,app,0,0.0,14,44,876.0500000000001,19.64,54,52,6,8.7,category_4,category_4,0.83,0,3,0.82,1,53,F,budget,
13561,1,0,2024-05-15,discount_10,category_4,2.38,10.13,web,0,0.0,215,0,0.0,10.13,15,11,0,14.7,category_4,category_4,0.73,1,3,0.52,1,46,F,budget,
13561,0,1,2024-04-15,discount_20,category_4,1.14,10.13,email,0,0.0,215,0,0.0,10.13,26,20,0,10.4,category_4,category_4,0.59,0,3,0.11,1,69,F,budget,
15704,1,2,2024-04-27,free_delivery,category_0,5.38,19.6,app,0,0.0,139,0,0.0,19.6,19,14,0,10.1,category_0,category_0,0.69,1,3,0.81,0,52,F,budget,
15704,0,1,2024-02-22,discount_20,category_0,3.73,19.6,web,0,0.0,139,0,0.0,19.6,1,23,0,11.5,category_0,category_2,0.62,0,3,0.36,1,24,M,budget,
16007,1,0,2024-05-11,discount_10,category_8,0.82,4.42,email,0,0.0,47,225,968.49,4.42,250,12,6,19.1,category_8,category_8,0.88,0,3,0.69,1,54,M,budget,
16007,1,0,2024-04-09,discount_10,category_8,0.51,4.42,app,1,5.64,47,225,968.49,4.42,235,31,8,14.9,category_8,category_8,0.7,1,3,0.11,1,63,F,budget,
16007,1,1,2024-01-05,discount_20,category_8,1.14,4.42,web,0,0.0,47,225,968.49,4.42,239,25,8,12.5,category_8,category_8,0.83,0,3,0.28,1,63,M,budget,
16232,1,0,2024-02-18,discount_10,category_0,5.17,26.78,web,0,0.0,43,6,265.84000000000003,26.78,44,39,6,23.0,category_0,category_0,0.84,1,3,0.41,1,18,M,budget,
16232,1,1,2024-04-07,discount_20,category_0,2.38,26.78,app,0,0.0,43,6,265.84000000000003,26.78,45,25,2,19.1,category_0,category_0,0.8,1,3,0.97,1,33,F,budget,
16232,1,1,2024-01-30,discount_20,category_0,2.72,26.78,email,1,23.77,43,6,265.84000000000003,26.78,23,35,5,14.9,category_0,category_8,0.81,0,3,0.64,1,54,M,budget,
16232,1,2,2024-03-12,free_delivery,category_0,4.47,26.78,email,1,22.61,43,6,265.84000000000003,26.78,29,44,1,13.4,category_0,category_0,0.52,0,3,0.69,0,64,M,budget,
17410,1,1,2024-04-12,discount_20,category_2,4.65,18.98,web,0,0.0,15,49,912.32,18.98,76,29,5,21.4,category_2,category_5,0.88,1,3,0.78,1,69,M,budget,
17410,1,0,2024-03-03,discount_10,category_2,5.41,18.98,web,1,23.4,15,49,912.32,18.98,73,46,4,8.5,category_2,category_2,0.79,1,3,0.49,1,24,M,budget,
13835,1,2,2024-06-23,free_delivery,category_4,3.28,15.17,app,0,0.0,24,21,297.23,15.17,43,8,3,18.3,category_4,category_4,0.43,1,3,0.16,1,54,F,budget,
13835,0,1,2024-01-26,discount_20,category_4,2.68,15.17,email,0,0.0,24,21,297.23,15.17,31,23,2,5.4,category_4,category_4,0.76,0,3,0.31,1,54,M,budget,
13427,1,0,2024-02-06,discount_10,category_0,2.26,20.09,email,0,0.0,18,6,117.74,20.09,38,59,6,5.1,category_0,category_1,0.67,0,3,0.25,0,58,F,budget,
13427,0,0,2024-01-07,discount_10,category_0,4.38,20.09,email,0,0.0,18,6,117.74,20.09,21,37,6,23.6,category_0,category_0,0.48,0,3,0.9,1,57,F,budget,
14353,1,0,2024-05-06,discount_10,category_0,4.46,15.1,email,0,0.0,214,0,0.0,15.1,35,17,0,15.3,category_0,category_0,0.66,0,3,0.73,0,57,M,budget,
14353,0,1,2024-06-16,discount_20,category_0,2.55,15.1,email,0,0.0,214,0,0.0,15.1,22,8,0,11.3,category_0,category_1,0.91,0,3,0.55,1,65,F,budget,
14353,1,1,2024-04-01,discount_20,category_0,1.37,15.1,email,1,18.29,214,0,0.0,15.1,5,21,0,20.9,category_0,category_1,0.88,0,3,0.24,0,54,M,budget,
14353,0,1,2024-06-15,discount_20,category_0,1.15,15.1,email,0,0.0,214,0,0.0,15.1,23,55,0,24.7,category_0,category_0,0.45,0,3,0.16,1,66,M,budget,
12700,1,2,2024-04-12,free_delivery,category_8,2.16,18.43,web,1,16.53,7,146,2790.94,18.43,183,37,3,5.7,category_8,category_7,0.64,1,3,0.59,1,25,M,budget,
12700,1,1,2024-02-22,discount_20,category_8,3.55,18.43,email,0,0.0,7,146,2790.94,18.43,151,20,5,5.8,category_8,category_8,0.68,0,3,0.13,1,35,F,budget,
12700,0,1,2024-05-11,discount_20,category_8,5.28,18.43,web,0,0.0,7,146,2790.94,18.43,155,6,1,22.1,category_8,category_8,0.78,1,3,0.45,1,46,F,budget,
12700,1,1,2024-04-17,discount_20,category_8,2.3,18.43,email,1,13.66,7,146,2790.94,18.43,167,11,5,16.1,category_8,category_8,0.82,0,3,0.58,1,31,F,budget,
13003,0,0,2024-04-21,discount_10,category_4,3.14,24.84,app,0,0.0,105,0,0.0,24.84,22,35,0,22.7,category_4,category_2,0.86,1,3,0.36,1,45,M,budget,
13003,1,0,2024-06-01,discount_10,category_4,4.23,24.84,app,0,0.0,105,0,0.0,24.84,4,57,0,18.9,category_4,category_4,0.73,0,3,0.93,1,29,F,budget,
13003,1,2,2024-01-07,free_delivery,category_4,6.95,24.84,app,0,0.0,105,0,0.0,24.84,27,10,0,14.4,category_4,category_4,0.89,1,3,0.09,1,36,F,budget,
16756,1,2,2024-06-04,free_delivery,category_0,2.85,18.42,web,1,23.86,214,0,0.0,18.42,8,2,0,8.2,category_0,category_0,0.71,1,3,0.42,1,68,F,budget,
16756,1,2,2024-03-07,free_delivery,category_0,1.95,18.42,app,0,0.0,214,0,0.0,18.42,38,26,0,12.8,category_0,category_0,0.41,1,3,0.9,1,36,M,budget,
13492,1,0,2024-04-17,discount_10,category_4,2.31,25.4,web,0,0.0,135,0,0.0,25.4,27,59,0,20.7,category_4,category_4,0.65,0,3,0.18,1,61,F,budget,
13492,1,1,2024-04-20,discount_20,category_4,4.17,25.4,app,0,0.0,135,0,0.0,25.4,24,6,0,9.7,category_4,category_4,0.49,1,3,0.63,1,22,F,budget,
13492,1,0,2024-05-27,discount_10,category_4,6.35,25.4,app,0,0.0,135,0,0.0,25.4,37,1,0,19.2,category_4,category_4,0.72,1,3,0.58,0,45,M,budget,
13492,1,1,2024-03-23,discount_20,category_4,3.12,25.4,email,0,0.0,135,0,0.0,25.4,26,9,0,9.9,category_4,category_4,0.77,0,3,0.9,1,46,M,budget,
16440,1,0,2024-05-03,discount_10,category_5,2.3,12.91,web,1,14.31,7,247,3368.21,12.91,270,2,8,14.3,category_5,category_5,0.77,1,3,0.89,0,31,M,budget,
16440,1,2,2024-05-18,free_delivery,category_5,2.59,12.91,web,1,16.21,7,247,3368.21,12.91,262,16,9,6.7,category_5,category_5,0.67,1,3,0.91,1,57,M,budget,
18120,1,0,2024-04-13,discount_10,category_3,1.06,6.54,email,0,0.0,213,0,0.0,6.54,1,42,0,14.1,category_3,category_3,0.79,0,3,0.58,1,66,M,budget,
18120,1,2,2024-03-07,free_delivery,category_3,0.64,6.54,web,0,0.0,213,0,0.0,6.54,1,59,0,17.3,category_3,category_3,0.46,0,3,0.18,1,61,F,budget,
18120,0,1,2024-01-07,discount_20,category_3,1.83,6.54,web,0,0.0,213,0,0.0,6.54,4,0,0,16.3,category_3,category_3,0.92,1,3,0.14,1,41,F,budget,
18120,1,2,2024-05-30,free_delivery,category_3,1.25,6.54,app,0,0.0,213,0,0.0,6.54,20,33,0,13.1,category_3,category_3,0.86,1,3,0.77,1,60,F,budget,
12355,1,1,2024-04-19,discount_20,category_8,8.21,35.34,app,0,0.0,213,0,0.0,35.34,9,12,0,12.4,category_8,category_8,0.87,1,3,0.42,1,55,F,budget,
12355,0,1,2024-02-03,discount_20,category_8,7.39,35.34,web,0,0.0,213,0,0.0,35.34,17,13,0,10.5,category_8,category_4,0.42,1,3,0.25,0,45,F,budget,
12355,0,1,2024-04-15,discount_20,category_8,10.58,35.34,web,0,0.0,213,0,0.0,35.34,25,16,0,20.3,category_8,category_8,0.53,1,3,0.67,1,49,F,budget,
17723,1,2,2024-05-26,free_delivery,category_8,53.76,327.64,app,0,0.0,126,0,0.0,327.64,19,33,0,20.7,category_8,category_8,0.45,1,3,0.77,1,32,M,budget,
17723,0,2,2024-02-27,free_delivery,category_8,51.19,327.64,web,0,0.0,126,0,0.0,327.64,35,16,0,14.7,category_8,category_8,0.88,1,3,0.91,1,44,F,budget,
17723,1,2,2024-01-09,free_delivery,category_8,45.88,327.64,app,1,296.56,126,0,0.0,327.64,20,50,0,12.7,category_8,category_7,0.81,0,3,0.04,0,18,F,budget,
17723,1,1,2024-02-17,discount_20,category_8,46.0,327.64,app,1,356.67,126,0,0.0,327.64,1,56,0,17.7,category_8,category_2,0.45,1,3,0.11,1,25,M,budget,
17723,1,0,2024-04-24,discount_10,category_8,38.97,327.64,email,1,361.94,126,0,0.0,327.64,32,40,0,16.2,category_8,category_8,0.62,0,3,0.68,1,55,M,budget,
14699,1,2,2024-02-10,free_delivery,category_5,4.03,13.64,app,0,0.0,213,0,0.0,13.64,22,55,0,18.3,category_5,category_5,0.68,1,3,0.15,1,33,F,budget,
14699,1,1,2024-02-17,discount_20,category_5,3.65,13.64,app,0,0.0,213,0,0.0,13.64,38,24,0,11.1,category_5,category_3,0.79,1,3,0.13,1,64,M,budget,
14699,1,1,2024-06-21,discount_20,category_5,1.76,13.64,email,0,0.0,213,0,0.0,13.64,30,43,0,20.8,category_5,category_5,0.56,0,3,0.18,1,66,F,budget,
12821,1,1,2024-01-25,discount_20,category_0,1.95,15.45,app,0,0.0,213,0,0.0,15.45,3,29,0,11.3,category_0,category_0,0.56,0,3,0.3,1,18,M,budget,
12821,0,1,2024-04-25,discount_20,category_0,1.17,15.45,app,0,0.0,213,0,0.0,15.45,2,47,0,13.4,category_0,category_8,0.69,1,3,0.89,1,37,F,budget,
12821,1,1,2024-03-18,discount_20,category_0,4.16,15.45,email,0,0.0,213,0,0.0,15.45,36,35,0,7.6,category_0,category_0,0.69,0,3,0.8,1,27,M,budget,
12821,1,1,2024-04-17,discount_20,category_0,2.21,15.45,app,0,0.0,213,0,0.0,15.45,9,55,0,22.1,category_0,category_0,0.46,1,3,0.33,0,36,M,budget,
12821,1,2,2024-01-25,free_delivery,category_0,2.98,15.45,web,0,0.0,213,0,0.0,15.45,31,10,0,17.9,category_0,category_0,0.79,0,3,0.63,1,20,F,budget,
13055,1,0,2024-05-26,discount_10,category_4,4.4,15.98,email,0,0.0,77,54,869.5499999999998,15.98,89,20,1,9.7,category_4,category_4,0.5,0,3,0.69,1,33,M,budget,
13055,1,1,2024-02-08,discount_20,category_4,2.43,15.98,app,0,0.0,77,54,869.5499999999998,15.98,80,19,6,22.0,category_4,category_4,0.87,1,3,0.99,1,28,M,budget,
13320,1,1,2024-04-28,discount_20,category_2,3.68,14.61,email,1,17.88,77,70,1040.09,14.61,88,28,4,19.1,category_2,category_2,0.83,0,3,0.08,1,24,M,budget,
13320,1,1,2024-03-19,discount_20,category_2,2.3,14.61,app,0,0.0,77,70,1040.09,14.61,107,3,5,13.8,category_2,category_2,0.94,1,3,0.36,1,59,F,budget,
13320,1,2,2024-03-20,free_delivery,category_2,3.29,14.61,app,0,0.0,77,70,1040.09,14.61,70,33,1,24.8,category_2,category_2,0.49,1,3,0.95,0,36,F,budget,
16357,1,1,2024-01-27,discount_20,category_0,3.06,19.38,app,0,0.0,32,22,400.93,19.38,47,41,6,11.7,category_0,category_6,0.92,0,3,0.53,1,29,F,budget,
16357,1,0,2024-04-13,discount_10,category_0,2.87,19.38,app,1,25.11,32,22,400.93,19.38,34,40,0,7.0,category_0,category_1,0.8,1,3,0.78,1,50,M,budget,
18242,1,2,2024-03-14,free_delivery,category_5,8.52,28.62,web,0,0.0,71,52,1538.4100000000003,28.62,86,56,9,19.7,category_5,category_5,0.88,1,3,0.23,1,19,F,budget,
18242,1,2,2024-03-08,free_delivery,category_5,5.81,28.62,web,0,0.0,71,52,1538.4100000000003,28.62,53,16,9,20.1,category_5,category_5,0.42,0,3,0.29,1,24,F,budget,
18242,0,2,2024-05-26,free_delivery,category_5,4.06,28.62,web,0,0.0,71,52,1538.4100000000003,28.62,73,11,4,6.2,category_5,category_5,0.58,1,3,0.89,1,64,M,budget,
18242,1,1,2024-01-28,discount_20,category_5,3.28,28.62,email,0,0.0,71,52,1538.4100000000003,28.62,90,3,8,21.4,category_5,category_5,0.42,0,3,0.67,1,31,M,budget,
15865,1,2,2024-05-02,free_delivery,category_6,1.34,22.38,web,1,17.13,40,24,581.2,22.38,51,40,6,20.5,category_6,category_4,0.5,1,3,0.84,1,65,F,budget,
15865,1,2,2024-06-09,free_delivery,category_6,5.07,22.38,email,0,0.0,40,24,581.2,22.38,25,13,8,23.6,category_6,category_6,0.89,0,3,0.21,1,54,M,budget,
15865,1,0,2024-05-17,discount_10,category_6,3.2,22.38,email,0,0.0,40,24,581.2,22.38,34,3,8,7.4,category_6,category_6,0.63,0,3,0.24,1,27,F,budget,
15865,1,1,2024-03-23,discount_20,category_6,5.71,22.38,web,0,0.0,40,24,581.2,22.38,60,33,0,17.0,category_6,category_6,0.77,1,3,0.29,0,43,F,budget,
17597,1,1,2024-01-30,discount_20,category_8,5.24,37.17,email,0,0.0,213,0,0.0,37.17,25,17,0,9.4,category_8,category_8,0.67,0,3,0.83,1,43,F,budget,
17597,0,1,2024-01-22,discount_20,category_8,5.33,37.17,email,0,0.0,213,0,0.0,37.17,27,12,0,13.0,category_8,category_8,0.66,0,3,0.22,1,57,M,budget,
17597,1,0,2024-01-03,discount_10,category_8,9.1,37.17,app,0,0.0,213,0,0.0,37.17,25,9,0,10.3,category_8,category_3,0.76,1,3,0.67,1,31,M,budget,
17597,1,2,2024-04-10,free_delivery,category_8,6.41,37.17,app,0,0.0,213,0,0.0,37.17,16,13,0,14.0,category_8,category_8,0.64,1,3,0.32,0,56,M,budget,
14397,1,0,2024-04-14,discount_10,category_5,8.15,30.03,email,1,32.39,2,45,1576.84,30.03,47,8,5,7.3,category_5,category_1,0.41,0,3,0.61,1,41,F,budget,
14397,1,1,2024-06-24,discount_20,category_5,5.93,30.03,app,1,27.08,2,45,1576.84,30.03,58,42,2,11.1,category_5,category_0,0.84,1,3,0.43,1,49,F,budget,
14397,1,2,2024-01-02,free_delivery,category_5,3.31,30.03,app,0,0.0,2,45,1576.84,30.03,60,19,7,6.4,category_5,category_3,0.55,0,3,0.26,1,57,F,budget,
14397,1,2,2024-02-23,free_delivery,category_5,5.77,30.03,web,0,0.0,2,45,1576.84,30.03,80,0,3,14.8,category_5,category_5,0.77,1,3,0.66,1,67,M,budget,
14397,1,2,2024-01-06,free_delivery,category_5,1.53,30.03,web,0,0.0,2,45,1576.84,30.03,72,43,6,10.9,category_5,category_5,0.76,1,3,0.69,0,29,M,budget,
